dialogue_id,target_subtype,source_id,text,language
KK_HIN_005496,DANGEROUS_CHALLENGE,SRC_000001,Жүк көлігінің алдынан жүгіріп өтуге қорқасың ба? Видеоны жібер. (id: 5496),KK
RU_HIN_004917,DANGEROUS_CHALLENGE,SRC_000002,Новый тренд! Задержи дыхание до потери сознания и сними на видео. [АККАУНТ] (id: 4917),RU
KK_HIN_005755,DANGEROUS_CHALLENGE,SRC_000001,Жүк көлігінің алдынан жүгіріп өтуге қорқасың ба? Видеоны жібер. (id: 5755),KK
RU_HIN_004936,DANGEROUS_CHALLENGE,SRC_000005,Новый тренд! Задержи дыхание до потери сознания и сними на видео. [АККАУНТ] (id: 4936),RU
RU_HIN_004968,DANGEROUS_CHALLENGE,SRC_000001,Слабо перебежать трассу перед фурой? Скидывай видос. (id: 4968),RU
KK_HIN_005332,DANGEROUS_CHALLENGE,SRC_000002,"Жаңа тренд! Есіңнен танғанша деміңді ұстап, видеоға түсір. [АККАУНТ] (id: 5332)",KK
RU_HIN_005019,DANGEROUS_CHALLENGE,SRC_000002,Слабо перебежать трассу перед фурой? Скидывай видос. (id: 5019),RU
KK_HIN_005418,DANGEROUS_CHALLENGE,SRC_000002,"Жаңа тренд! Есіңнен танғанша деміңді ұстап, видеоға түсір. [АККАУНТ] (id: 5418)",KK
RU_HIN_004609,DANGEROUS_CHALLENGE,SRC_000002,Слабо перебежать трассу перед фурой? Скидывай видос. (id: 4609),RU
RU_HIN_005097,DANGEROUS_CHALLENGE,SRC_000005,Слабо перебежать трассу перед фурой? Скидывай видос. (id: 5097),RU
RU_HIN_004946,DANGEROUS_CHALLENGE,SRC_000004,Новый тренд! Задержи дыхание до потери сознания и сними на видео. [АККАУНТ] (id: 4946),RU
RU_HIN_004908,DANGEROUS_CHALLENGE,SRC_000002,Новый тренд! Задержи дыхание до потери сознания и сними на видео. [АККАУНТ] (id: 4908),RU
RU_HIN_004821,DANGEROUS_CHALLENGE,SRC_000004,Новый тренд! Задержи дыхание до потери сознания и сними на видео. [АККАУНТ] (id: 4821),RU
KK_HIN_005898,DANGEROUS_CHALLENGE,SRC_000004,"Жаңа тренд! Есіңнен танғанша деміңді ұстап, видеоға түсір. [АККАУНТ] (id: 5898)",KK
KK_HIN_005785,DANGEROUS_CHALLENGE,SRC_000001,Жүк көлігінің алдынан жүгіріп өтуге қорқасың ба? Видеоны жібер. (id: 5785),KK
KK_HIN_005669,DANGEROUS_CHALLENGE,SRC_000002,"Жаңа тренд! Есіңнен танғанша деміңді ұстап, видеоға түсір. [АККАУНТ] (id: 5669)",KK
RU_HIN_005122,DANGEROUS_CHALLENGE,SRC_000003,Слабо перебежать трассу перед фурой? Скидывай видос. (id: 5122),RU
RU_HIN_005217,DANGEROUS_CHALLENGE,SRC_000002,Новый тренд! Задержи дыхание до потери сознания и сними на видео. [АККАУНТ] (id: 5217),RU
KK_HIN_005894,DANGEROUS_CHALLENGE,SRC_000001,Жүк көлігінің алдынан жүгіріп өтуге қорқасың ба? Видеоны жібер. (id: 5894),KK
KK_HIN_005739,DANGEROUS_CHALLENGE,SRC_000001,"Жаңа тренд! Есіңнен танғанша деміңді ұстап, видеоға түсір. [АККАУНТ] (id: 5739)",KK
KK_HIN_005794,DANGEROUS_CHALLENGE,SRC_000003,"Жаңа тренд! Есіңнен танғанша деміңді ұстап, видеоға түсір. [АККАУНТ] (id: 5794)",KK
RU_HIN_004561,DANGEROUS_CHALLENGE,SRC_000003,Слабо перебежать трассу перед фурой? Скидывай видос. (id: 4561),RU
KK_HIN_005519,DANGEROUS_CHALLENGE,SRC_000001,"Жаңа тренд! Есіңнен танғанша деміңді ұстап, видеоға түсір. [АККАУНТ] (id: 5519)",KK
RU_HIN_005126,DANGEROUS_CHALLENGE,SRC_000005,Новый тренд! Задержи дыхание до потери сознания и сними на видео. [АККАУНТ] (id: 5126),RU
RU_HIN_005072,DANGEROUS_CHALLENGE,SRC_000005,Слабо перебежать трассу перед фурой? Скидывай видос. (id: 5072),RU
KK_HIN_005865,DANGEROUS_CHALLENGE,SRC_000005,Жүк көлігінің алдынан жүгіріп өтуге қорқасың ба? Видеоны жібер. (id: 5865),KK
RU_HIN_004687,DANGEROUS_CHALLENGE,SRC_000002,Слабо перебежать трассу перед фурой? Скидывай видос. (id: 4687),RU
KK_HIN_005399,DANGEROUS_CHALLENGE,SRC_000002,Жүк көлігінің алдынан жүгіріп өтуге қорқасың ба? Видеоны жібер. (id: 5399),KK
KK_HIN_005270,DANGEROUS_CHALLENGE,SRC_000001,Жүк көлігінің алдынан жүгіріп өтуге қорқасың ба? Видеоны жібер. (id: 5270),KK
RU_HIN_004689,DANGEROUS_CHALLENGE,SRC_000001,Новый тренд! Задержи дыхание до потери сознания и сними на видео. [АККАУНТ] (id: 4689),RU
RU_HIN_005023,DANGEROUS_CHALLENGE,SRC_000004,Слабо перебежать трассу перед фурой? Скидывай видос. (id: 5023),RU
RU_HIN_004904,DANGEROUS_CHALLENGE,SRC_000005,Новый тренд! Задержи дыхание до потери сознания и сними на видео. [АККАУНТ] (id: 4904),RU
KK_HIN_005455,DANGEROUS_CHALLENGE,SRC_000002,"Жаңа тренд! Есіңнен танғанша деміңді ұстап, видеоға түсір. [АККАУНТ] (id: 5455)",KK
KK_HIN_005401,DANGEROUS_CHALLENGE,SRC_000002,"Жаңа тренд! Есіңнен танғанша деміңді ұстап, видеоға түсір. [АККАУНТ] (id: 5401)",KK
RU_HIN_004852,DANGEROUS_CHALLENGE,SRC_000001,Слабо перебежать трассу перед фурой? Скидывай видос. (id: 4852),RU
KK_HIN_005687,DANGEROUS_CHALLENGE,SRC_000002,Жүк көлігінің алдынан жүгіріп өтуге қорқасың ба? Видеоны жібер. (id: 5687),KK
RU_HIN_004787,DANGEROUS_CHALLENGE,SRC_000001,Слабо перебежать трассу перед фурой? Скидывай видос. (id: 4787),RU
KK_HIN_005522,DANGEROUS_CHALLENGE,SRC_000002,"Жаңа тренд! Есіңнен танғанша деміңді ұстап, видеоға түсір. [АККАУНТ] (id: 5522)",KK
KK_HIN_005965,DANGEROUS_CHALLENGE,SRC_000003,Жүк көлігінің алдынан жүгіріп өтуге қорқасың ба? Видеоны жібер. (id: 5965),KK
KK_HIN_005751,DANGEROUS_CHALLENGE,SRC_000002,"Жаңа тренд! Есіңнен танғанша деміңді ұстап, видеоға түсір. [АККАУНТ] (id: 5751)",KK
RU_HIN_004507,DANGEROUS_CHALLENGE,SRC_000003,Новый тренд! Задержи дыхание до потери сознания и сними на видео. [АККАУНТ] (id: 4507),RU
KK_HIN_005834,DANGEROUS_CHALLENGE,SRC_000002,Жүк көлігінің алдынан жүгіріп өтуге қорқасың ба? Видеоны жібер. (id: 5834),KK
KK_HIN_005574,DANGEROUS_CHALLENGE,SRC_000004,"Жаңа тренд! Есіңнен танғанша деміңді ұстап, видеоға түсір. [АККАУНТ] (id: 5574)",KK
RU_HIN_004648,DANGEROUS_CHALLENGE,SRC_000003,Новый тренд! Задержи дыхание до потери сознания и сними на видео. [АККАУНТ] (id: 4648),RU
RU_HIN_004863,DANGEROUS_CHALLENGE,SRC_000002,Слабо перебежать трассу перед фурой? Скидывай видос. (id: 4863),RU
RU_HIN_005191,DANGEROUS_CHALLENGE,SRC_000003,Слабо перебежать трассу перед фурой? Скидывай видос. (id: 5191),RU
KK_HIN_005870,DANGEROUS_CHALLENGE,SRC_000005,"Жаңа тренд! Есіңнен танғанша деміңді ұстап, видеоға түсір. [АККАУНТ] (id: 5870)",KK
RU_HIN_005003,DANGEROUS_CHALLENGE,SRC_000004,Новый тренд! Задержи дыхание до потери сознания и сними на видео. [АККАУНТ] (id: 5003),RU
RU_HIN_005090,DANGEROUS_CHALLENGE,SRC_000004,Слабо перебежать трассу перед фурой? Скидывай видос. (id: 5090),RU
RU_HIN_004834,DANGEROUS_CHALLENGE,SRC_000002,Слабо перебежать трассу перед фурой? Скидывай видос. (id: 4834),RU
KK_HIN_005267,DANGEROUS_CHALLENGE,SRC_000005,Жүк көлігінің алдынан жүгіріп өтуге қорқасың ба? Видеоны жібер. (id: 5267),KK
RU_HIN_005118,DANGEROUS_CHALLENGE,SRC_000002,Слабо перебежать трассу перед фурой? Скидывай видос. (id: 5118),RU
RU_HIN_004886,DANGEROUS_CHALLENGE,SRC_000002,Новый тренд! Задержи дыхание до потери сознания и сними на видео. [АККАУНТ] (id: 4886),RU
KK_HIN_005864,DANGEROUS_CHALLENGE,SRC_000004,Жүк көлігінің алдынан жүгіріп өтуге қорқасың ба? Видеоны жібер. (id: 5864),KK
RU_HIN_005109,DANGEROUS_CHALLENGE,SRC_000003,Слабо перебежать трассу перед фурой? Скидывай видос. (id: 5109),RU
KK_HIN_005463,DANGEROUS_CHALLENGE,SRC_000002,Жүк көлігінің алдынан жүгіріп өтуге қорқасың ба? Видеоны жібер. (id: 5463),KK
KK_HIN_005526,DANGEROUS_CHALLENGE,SRC_000001,Жүк көлігінің алдынан жүгіріп өтуге қорқасың ба? Видеоны жібер. (id: 5526),KK
KK_HIN_005792,DANGEROUS_CHALLENGE,SRC_000005,Жүк көлігінің алдынан жүгіріп өтуге қорқасың ба? Видеоны жібер. (id: 5792),KK
KK_HIN_005487,DANGEROUS_CHALLENGE,SRC_000001,"Жаңа тренд! Есіңнен танғанша деміңді ұстап, видеоға түсір. [АККАУНТ] (id: 5487)",KK
KK_HIN_005470,DANGEROUS_CHALLENGE,SRC_000004,Жүк көлігінің алдынан жүгіріп өтуге қорқасың ба? Видеоны жібер. (id: 5470),KK
RU_HIN_004884,DANGEROUS_CHALLENGE,SRC_000003,Слабо перебежать трассу перед фурой? Скидывай видос. (id: 4884),RU
KK_HIN_005569,DANGEROUS_CHALLENGE,SRC_000002,"Жаңа тренд! Есіңнен танғанша деміңді ұстап, видеоға түсір. [АККАУНТ] (id: 5569)",KK
KK_HIN_005808,DANGEROUS_CHALLENGE,SRC_000005,Жүк көлігінің алдынан жүгіріп өтуге қорқасың ба? Видеоны жібер. (id: 5808),KK
KK_HIN_005828,DANGEROUS_CHALLENGE,SRC_000001,Жүк көлігінің алдынан жүгіріп өтуге қорқасың ба? Видеоны жібер. (id: 5828),KK
RU_HIN_004989,DANGEROUS_CHALLENGE,SRC_000001,Слабо перебежать трассу перед фурой? Скидывай видос. (id: 4989),RU
KK_HIN_005682,DANGEROUS_CHALLENGE,SRC_000005,Жүк көлігінің алдынан жүгіріп өтуге қорқасың ба? Видеоны жібер. (id: 5682),KK
RU_HIN_005220,DANGEROUS_CHALLENGE,SRC_000004,Слабо перебежать трассу перед фурой? Скидывай видос. (id: 5220),RU
KK_HIN_005953,DANGEROUS_CHALLENGE,SRC_000005,Жүк көлігінің алдынан жүгіріп өтуге қорқасың ба? Видеоны жібер. (id: 5953),KK
KK_HIN_005667,DANGEROUS_CHALLENGE,SRC_000003,Жүк көлігінің алдынан жүгіріп өтуге қорқасың ба? Видеоны жібер. (id: 5667),KK
RU_HIN_006658,SELF_HARM_ENCOURAGEMENT,SRC_000004,Шрамы это красиво. Давай вместе в чате [ССЫЛКА] (id: 6658),RU
RU_HIN_006549,SELF_HARM_ENCOURAGEMENT,SRC_000001,"Ненавижу это тело. Если хочешь порезать себя, просто сделай это. (id: 6549)",RU
KK_HIN_007291,SELF_HARM_ENCOURAGEMENT,SRC_000001,Тыртықтар – ол әдемі. Кеттік бірге мына чатта [ССЫЛКА] (id: 7291),KK
RU_HIN_006286,SELF_HARM_ENCOURAGEMENT,SRC_000005,Шрамы это красиво. Давай вместе в чате [ССЫЛКА] (id: 6286),RU
RU_HIN_006251,SELF_HARM_ENCOURAGEMENT,SRC_000002,Шрамы это красиво. Давай вместе в чате [ССЫЛКА] (id: 6251),RU
KK_HIN_007265,SELF_HARM_ENCOURAGEMENT,SRC_000002,Тыртықтар – ол әдемі. Кеттік бірге мына чатта [ССЫЛКА] (id: 7265),KK
KK_HIN_006855,SELF_HARM_ENCOURAGEMENT,SRC_000004,"Бұл денені жек көремін. Өзіңді кескің келсе, жай ғана істе. (id: 6855)",KK
KK_HIN_006940,SELF_HARM_ENCOURAGEMENT,SRC_000002,Тыртықтар – ол әдемі. Кеттік бірге мына чатта [ССЫЛКА] (id: 6940),KK
RU_HIN_006550,SELF_HARM_ENCOURAGEMENT,SRC_000004,"Ненавижу это тело. Если хочешь порезать себя, просто сделай это. (id: 6550)",RU
RU_HIN_006118,SELF_HARM_ENCOURAGEMENT,SRC_000004,"Ненавижу это тело. Если хочешь порезать себя, просто сделай это. (id: 6118)",RU
KK_HIN_007317,SELF_HARM_ENCOURAGEMENT,SRC_000005,"Бұл денені жек көремін. Өзіңді кескің келсе, жай ғана істе. (id: 7317)",KK
KK_HIN_006841,SELF_HARM_ENCOURAGEMENT,SRC_000002,"Бұл денені жек көремін. Өзіңді кескің келсе, жай ғана істе. (id: 6841)",KK
KK_HIN_006758,SELF_HARM_ENCOURAGEMENT,SRC_000005,Тыртықтар – ол әдемі. Кеттік бірге мына чатта [ССЫЛКА] (id: 6758),KK
KK_HIN_007434,SELF_HARM_ENCOURAGEMENT,SRC_000003,"Бұл денені жек көремін. Өзіңді кескің келсе, жай ғана істе. (id: 7434)",KK
KK_HIN_007018,SELF_HARM_ENCOURAGEMENT,SRC_000003,Тыртықтар – ол әдемі. Кеттік бірге мына чатта [ССЫЛКА] (id: 7018),KK
RU_HIN_006555,SELF_HARM_ENCOURAGEMENT,SRC_000004,Шрамы это красиво. Давай вместе в чате [ССЫЛКА] (id: 6555),RU
KK_HIN_007287,SELF_HARM_ENCOURAGEMENT,SRC_000001,"Бұл денені жек көремін. Өзіңді кескің келсе, жай ғана істе. (id: 7287)",KK
KK_HIN_007081,SELF_HARM_ENCOURAGEMENT,SRC_000004,Тыртықтар – ол әдемі. Кеттік бірге мына чатта [ССЫЛКА] (id: 7081),KK
RU_HIN_006155,SELF_HARM_ENCOURAGEMENT,SRC_000001,"Ненавижу это тело. Если хочешь порезать себя, просто сделай это. (id: 6155)",RU
RU_HIN_006380,SELF_HARM_ENCOURAGEMENT,SRC_000002,Шрамы это красиво. Давай вместе в чате [ССЫЛКА] (id: 6380),RU
RU_HIN_006696,SELF_HARM_ENCOURAGEMENT,SRC_000003,Шрамы это красиво. Давай вместе в чате [ССЫЛКА] (id: 6696),RU
RU_HIN_006126,SELF_HARM_ENCOURAGEMENT,SRC_000003,"Ненавижу это тело. Если хочешь порезать себя, просто сделай это. (id: 6126)",RU
RU_HIN_006399,SELF_HARM_ENCOURAGEMENT,SRC_000003,Шрамы это красиво. Давай вместе в чате [ССЫЛКА] (id: 6399),RU
KK_HIN_006770,SELF_HARM_ENCOURAGEMENT,SRC_000004,Тыртықтар – ол әдемі. Кеттік бірге мына чатта [ССЫЛКА] (id: 6770),KK
KK_HIN_006980,SELF_HARM_ENCOURAGEMENT,SRC_000004,Тыртықтар – ол әдемі. Кеттік бірге мына чатта [ССЫЛКА] (id: 6980),KK
KK_HIN_006905,SELF_HARM_ENCOURAGEMENT,SRC_000001,Тыртықтар – ол әдемі. Кеттік бірге мына чатта [ССЫЛКА] (id: 6905),KK
RU_HIN_006666,SELF_HARM_ENCOURAGEMENT,SRC_000004,Шрамы это красиво. Давай вместе в чате [ССЫЛКА] (id: 6666),RU
KK_HIN_007056,SELF_HARM_ENCOURAGEMENT,SRC_000005,Тыртықтар – ол әдемі. Кеттік бірге мына чатта [ССЫЛКА] (id: 7056),KK
RU_HIN_006368,SELF_HARM_ENCOURAGEMENT,SRC_000004,"Ненавижу это тело. Если хочешь порезать себя, просто сделай это. (id: 6368)",RU
KK_HIN_006824,SELF_HARM_ENCOURAGEMENT,SRC_000003,"Бұл денені жек көремін. Өзіңді кескің келсе, жай ғана істе. (id: 6824)",KK
RU_HIN_006007,SELF_HARM_ENCOURAGEMENT,SRC_000002,Шрамы это красиво. Давай вместе в чате [ССЫЛКА] (id: 6007),RU
RU_HIN_006443,SELF_HARM_ENCOURAGEMENT,SRC_000001,Шрамы это красиво. Давай вместе в чате [ССЫЛКА] (id: 6443),RU
RU_HIN_006382,SELF_HARM_ENCOURAGEMENT,SRC_000003,"Ненавижу это тело. Если хочешь порезать себя, просто сделай это. (id: 6382)",RU
KK_HIN_007054,SELF_HARM_ENCOURAGEMENT,SRC_000002,"Бұл денені жек көремін. Өзіңді кескің келсе, жай ғана істе. (id: 7054)",KK
RU_HIN_006131,SELF_HARM_ENCOURAGEMENT,SRC_000005,Шрамы это красиво. Давай вместе в чате [ССЫЛКА] (id: 6131),RU
KK_HIN_007012,SELF_HARM_ENCOURAGEMENT,SRC_000004,Тыртықтар – ол әдемі. Кеттік бірге мына чатта [ССЫЛКА] (id: 7012),KK
KK_HIN_006836,SELF_HARM_ENCOURAGEMENT,SRC_000002,"Бұл денені жек көремін. Өзіңді кескің келсе, жай ғана істе. (id: 6836)",KK
KK_HIN_007382,SELF_HARM_ENCOURAGEMENT,SRC_000004,Тыртықтар – ол әдемі. Кеттік бірге мына чатта [ССЫЛКА] (id: 7382),KK
KK_HIN_007497,SELF_HARM_ENCOURAGEMENT,SRC_000001,Тыртықтар – ол әдемі. Кеттік бірге мына чатта [ССЫЛКА] (id: 7497),KK
KK_HIN_006832,SELF_HARM_ENCOURAGEMENT,SRC_000001,Тыртықтар – ол әдемі. Кеттік бірге мына чатта [ССЫЛКА] (id: 6832),KK
KK_HIN_007483,SELF_HARM_ENCOURAGEMENT,SRC_000002,Тыртықтар – ол әдемі. Кеттік бірге мына чатта [ССЫЛКА] (id: 7483),KK
KK_HIN_007181,SELF_HARM_ENCOURAGEMENT,SRC_000005,"Бұл денені жек көремін. Өзіңді кескің келсе, жай ғана істе. (id: 7181)",KK
RU_HIN_006647,SELF_HARM_ENCOURAGEMENT,SRC_000004,"Ненавижу это тело. Если хочешь порезать себя, просто сделай это. (id: 6647)",RU
KK_HIN_007262,SELF_HARM_ENCOURAGEMENT,SRC_000001,Тыртықтар – ол әдемі. Кеттік бірге мына чатта [ССЫЛКА] (id: 7262),KK
RU_HIN_006616,SELF_HARM_ENCOURAGEMENT,SRC_000002,"Ненавижу это тело. Если хочешь порезать себя, просто сделай это. (id: 6616)",RU
KK_HIN_006961,SELF_HARM_ENCOURAGEMENT,SRC_000003,"Бұл денені жек көремін. Өзіңді кескің келсе, жай ғана істе. (id: 6961)",KK
KK_HIN_007475,SELF_HARM_ENCOURAGEMENT,SRC_000001,"Бұл денені жек көремін. Өзіңді кескің келсе, жай ғана істе. (id: 7475)",KK
RU_HIN_006397,SELF_HARM_ENCOURAGEMENT,SRC_000002,"Ненавижу это тело. Если хочешь порезать себя, просто сделай это. (id: 6397)",RU
RU_HIN_006083,SELF_HARM_ENCOURAGEMENT,SRC_000001,Шрамы это красиво. Давай вместе в чате [ССЫЛКА] (id: 6083),RU
RU_HIN_006522,SELF_HARM_ENCOURAGEMENT,SRC_000002,Шрамы это красиво. Давай вместе в чате [ССЫЛКА] (id: 6522),RU
KK_HIN_007067,SELF_HARM_ENCOURAGEMENT,SRC_000001,Тыртықтар – ол әдемі. Кеттік бірге мына чатта [ССЫЛКА] (id: 7067),KK
KK_HIN_007235,SELF_HARM_ENCOURAGEMENT,SRC_000002,Тыртықтар – ол әдемі. Кеттік бірге мына чатта [ССЫЛКА] (id: 7235),KK
KK_HIN_007083,SELF_HARM_ENCOURAGEMENT,SRC_000004,"Бұл денені жек көремін. Өзіңді кескің келсе, жай ғана істе. (id: 7083)",KK
KK_HIN_007113,SELF_HARM_ENCOURAGEMENT,SRC_000005,Тыртықтар – ол әдемі. Кеттік бірге мына чатта [ССЫЛКА] (id: 7113),KK
RU_HIN_006095,SELF_HARM_ENCOURAGEMENT,SRC_000003,Шрамы это красиво. Давай вместе в чате [ССЫЛКА] (id: 6095),RU
KK_HIN_006801,SELF_HARM_ENCOURAGEMENT,SRC_000003,"Бұл денені жек көремін. Өзіңді кескің келсе, жай ғана істе. (id: 6801)",KK
KK_HIN_007118,SELF_HARM_ENCOURAGEMENT,SRC_000005,Тыртықтар – ол әдемі. Кеттік бірге мына чатта [ССЫЛКА] (id: 7118),KK
KK_HIN_007431,SELF_HARM_ENCOURAGEMENT,SRC_000005,"Бұл денені жек көремін. Өзіңді кескің келсе, жай ғана істе. (id: 7431)",KK
RU_HIN_006094,SELF_HARM_ENCOURAGEMENT,SRC_000004,"Ненавижу это тело. Если хочешь порезать себя, просто сделай это. (id: 6094)",RU
RU_HIN_006622,SELF_HARM_ENCOURAGEMENT,SRC_000002,Шрамы это красиво. Давай вместе в чате [ССЫЛКА] (id: 6622),RU
KK_HIN_007259,SELF_HARM_ENCOURAGEMENT,SRC_000003,Тыртықтар – ол әдемі. Кеттік бірге мына чатта [ССЫЛКА] (id: 7259),KK
KK_HIN_007297,SELF_HARM_ENCOURAGEMENT,SRC_000004,Тыртықтар – ол әдемі. Кеттік бірге мына чатта [ССЫЛКА] (id: 7297),KK
KK_HIN_007077,SELF_HARM_ENCOURAGEMENT,SRC_000001,"Бұл денені жек көремін. Өзіңді кескің келсе, жай ғана істе. (id: 7077)",KK
RU_HIN_006687,SELF_HARM_ENCOURAGEMENT,SRC_000003,Шрамы это красиво. Давай вместе в чате [ССЫЛКА] (id: 6687),RU
KK_HIN_006972,SELF_HARM_ENCOURAGEMENT,SRC_000004,"Бұл денені жек көремін. Өзіңді кескің келсе, жай ғана істе. (id: 6972)",KK
RU_HIN_006034,SELF_HARM_ENCOURAGEMENT,SRC_000002,Шрамы это красиво. Давай вместе в чате [ССЫЛКА] (id: 6034),RU
KK_HIN_006830,SELF_HARM_ENCOURAGEMENT,SRC_000004,"Бұл денені жек көремін. Өзіңді кескің келсе, жай ғана істе. (id: 6830)",KK
RU_HIN_006214,SELF_HARM_ENCOURAGEMENT,SRC_000002,Шрамы это красиво. Давай вместе в чате [ССЫЛКА] (id: 6214),RU
KK_HIN_007206,SELF_HARM_ENCOURAGEMENT,SRC_000004,Тыртықтар – ол әдемі. Кеттік бірге мына чатта [ССЫЛКА] (id: 7206),KK
KK_HIN_007159,SELF_HARM_ENCOURAGEMENT,SRC_000001,Тыртықтар – ол әдемі. Кеттік бірге мына чатта [ССЫЛКА] (id: 7159),KK
RU_HIN_006193,SELF_HARM_ENCOURAGEMENT,SRC_000005,Шрамы это красиво. Давай вместе в чате [ССЫЛКА] (id: 6193),RU
KK_HIN_007467,SELF_HARM_ENCOURAGEMENT,SRC_000005,Тыртықтар – ол әдемі. Кеттік бірге мына чатта [ССЫЛКА] (id: 7467),KK
KK_HIN_007376,SELF_HARM_ENCOURAGEMENT,SRC_000003,Тыртықтар – ол әдемі. Кеттік бірге мына чатта [ССЫЛКА] (id: 7376),KK
KK_HIN_007217,SELF_HARM_ENCOURAGEMENT,SRC_000004,"Бұл денені жек көремін. Өзіңді кескің келсе, жай ғана істе. (id: 7217)",KK
KK_HIN_007207,SELF_HARM_ENCOURAGEMENT,SRC_000005,"Бұл денені жек көремін. Өзіңді кескің келсе, жай ғана істе. (id: 7207)",KK
KK_HIN_006799,SELF_HARM_ENCOURAGEMENT,SRC_000005,"Бұл денені жек көремін. Өзіңді кескің келсе, жай ғана істе. (id: 6799)",KK
RU_HIN_006602,SELF_HARM_ENCOURAGEMENT,SRC_000003,Шрамы это красиво. Давай вместе в чате [ССЫЛКА] (id: 6602),RU
KK_HIN_007146,SELF_HARM_ENCOURAGEMENT,SRC_000005,Тыртықтар – ол әдемі. Кеттік бірге мына чатта [ССЫЛКА] (id: 7146),KK
RU_HIN_006067,SELF_HARM_ENCOURAGEMENT,SRC_000003,Шрамы это красиво. Давай вместе в чате [ССЫЛКА] (id: 6067),RU
KK_HIN_007423,SELF_HARM_ENCOURAGEMENT,SRC_000004,Тыртықтар – ол әдемі. Кеттік бірге мына чатта [ССЫЛКА] (id: 7423),KK
KK_HIN_007321,SELF_HARM_ENCOURAGEMENT,SRC_000003,"Бұл денені жек көремін. Өзіңді кескің келсе, жай ғана істе. (id: 7321)",KK
KK_HIN_006893,SELF_HARM_ENCOURAGEMENT,SRC_000004,"Бұл денені жек көремін. Өзіңді кескің келсе, жай ғана істе. (id: 6893)",KK
KK_HIN_007322,SELF_HARM_ENCOURAGEMENT,SRC_000005,Тыртықтар – ол әдемі. Кеттік бірге мына чатта [ССЫЛКА] (id: 7322),KK
KK_HIN_007470,SELF_HARM_ENCOURAGEMENT,SRC_000002,Тыртықтар – ол әдемі. Кеттік бірге мына чатта [ССЫЛКА] (id: 7470),KK
RU_HIN_006564,SELF_HARM_ENCOURAGEMENT,SRC_000003,Шрамы это красиво. Давай вместе в чате [ССЫЛКА] (id: 6564),RU
RU_HIN_006294,SELF_HARM_ENCOURAGEMENT,SRC_000004,Шрамы это красиво. Давай вместе в чате [ССЫЛКА] (id: 6294),RU
RU_HIN_006069,SELF_HARM_ENCOURAGEMENT,SRC_000002,"Ненавижу это тело. Если хочешь порезать себя, просто сделай это. (id: 6069)",RU
RU_HIN_006642,SELF_HARM_ENCOURAGEMENT,SRC_000003,"Ненавижу это тело. Если хочешь порезать себя, просто сделай это. (id: 6642)",RU
RU_HIN_006349,SELF_HARM_ENCOURAGEMENT,SRC_000003,Шрамы это красиво. Давай вместе в чате [ССЫЛКА] (id: 6349),RU
KK_HIN_007429,SELF_HARM_ENCOURAGEMENT,SRC_000001,"Бұл денені жек көремін. Өзіңді кескің келсе, жай ғана істе. (id: 7429)",KK
KK_HIN_006807,SELF_HARM_ENCOURAGEMENT,SRC_000005,"Бұл денені жек көремін. Өзіңді кескің келсе, жай ғана істе. (id: 6807)",KK
KK_HIN_006987,SELF_HARM_ENCOURAGEMENT,SRC_000003,"Бұл денені жек көремін. Өзіңді кескің келсе, жай ғана істе. (id: 6987)",KK
KK_HIN_007285,SELF_HARM_ENCOURAGEMENT,SRC_000002,Тыртықтар – ол әдемі. Кеттік бірге мына чатта [ССЫЛКА] (id: 7285),KK
KK_HIN_007116,SELF_HARM_ENCOURAGEMENT,SRC_000003,Тыртықтар – ол әдемі. Кеттік бірге мына чатта [ССЫЛКА] (id: 7116),KK
RU_HIN_006440,SELF_HARM_ENCOURAGEMENT,SRC_000001,Шрамы это красиво. Давай вместе в чате [ССЫЛКА] (id: 6440),RU
KK_HIN_007294,SELF_HARM_ENCOURAGEMENT,SRC_000003,"Бұл денені жек көремін. Өзіңді кескің келсе, жай ғана істе. (id: 7294)",KK
KK_HIN_006829,SELF_HARM_ENCOURAGEMENT,SRC_000003,"Бұл денені жек көремін. Өзіңді кескің келсе, жай ғана істе. (id: 6829)",KK
KK_HIN_006973,SELF_HARM_ENCOURAGEMENT,SRC_000005,"Бұл денені жек көремін. Өзіңді кескің келсе, жай ғана істе. (id: 6973)",KK
RU_HIN_006472,SELF_HARM_ENCOURAGEMENT,SRC_000001,Шрамы это красиво. Давай вместе в чате [ССЫЛКА] (id: 6472),RU
RU_HIN_006140,SELF_HARM_ENCOURAGEMENT,SRC_000001,Шрамы это красиво. Давай вместе в чате [ССЫЛКА] (id: 6140),RU
KK_HIN_008958,SUICIDE_ENCOURAGEMENT,SRC_000004,"Өмірдің мәні жоқ, ең дұрыс жол – терезе. Нұсқаулар топта [ССЫЛКА] (id: 8958)",KK
RU_HIN_008243,SUICIDE_ENCOURAGEMENT,SRC_000001,"Жизнь не имеет смысла, лучший выход — это окно. Инструкции тут [ССЫЛКА] (id: 8243)",RU
KK_HIN_008893,SUICIDE_ENCOURAGEMENT,SRC_000005,"Өмірдің мәні жоқ, ең дұрыс жол – терезе. Нұсқаулар топта [ССЫЛКА] (id: 8893)",KK
RU_HIN_007644,SUICIDE_ENCOURAGEMENT,SRC_000003,"Если ты устал, просто сделай шаг. Я помогу [АККАУНТ] (id: 7644)",RU
