dialogue_id,target_subtype,annotation,text_snippet,annotator_comment
RU_HIN_006034,SELF_HARM_ENCOURAGEMENT,TARGET_THREAT,Шрамы это красиво. Давай вмест,Проверено
KK_HIN_006830,SELF_HARM_ENCOURAGEMENT,TARGET_THREAT,Бұл денені жек көремін. Өзіңді,Проверено
RU_HIN_006214,SELF_HARM_ENCOURAGEMENT,TARGET_THREAT,Шрамы это красиво. Давай вмест,Проверено
KK_HIN_007206,SELF_HARM_ENCOURAGEMENT,TARGET_THREAT,Тыртықтар – ол әдемі. Кеттік б,Проверено
KK_HIN_007159,SELF_HARM_ENCOURAGEMENT,TARGET_THREAT,Тыртықтар – ол әдемі. Кеттік б,Проверено
RU_HIN_006193,SELF_HARM_ENCOURAGEMENT,TARGET_THREAT,Шрамы это красиво. Давай вмест,Проверено
KK_HIN_007467,SELF_HARM_ENCOURAGEMENT,TARGET_THREAT,Тыртықтар – ол әдемі. Кеттік б,Проверено
KK_HIN_007376,SELF_HARM_ENCOURAGEMENT,TARGET_THREAT,Тыртықтар – ол әдемі. Кеттік б,Проверено
KK_HIN_007217,SELF_HARM_ENCOURAGEMENT,TARGET_THREAT,Бұл денені жек көремін. Өзіңді,Проверено
KK_HIN_007207,SELF_HARM_ENCOURAGEMENT,TARGET_THREAT,Бұл денені жек көремін. Өзіңді,Проверено
KK_HIN_006799,SELF_HARM_ENCOURAGEMENT,OTHER_THREAT,Бұл денені жек көремін. Өзіңді,Проверено
RU_HIN_006602,SELF_HARM_ENCOURAGEMENT,OTHER_THREAT,Шрамы это красиво. Давай вмест,Проверено
KK_HIN_007146,SELF_HARM_ENCOURAGEMENT,OTHER_THREAT,Тыртықтар – ол әдемі. Кеттік б,Проверено
RU_HIN_006067,SELF_HARM_ENCOURAGEMENT,OTHER_THREAT,Шрамы это красиво. Давай вмест,Проверено
KK_HIN_007423,SELF_HARM_ENCOURAGEMENT,OTHER_THREAT,Тыртықтар – ол әдемі. Кеттік б,Проверено
KK_HIN_007321,SELF_HARM_ENCOURAGEMENT,OTHER_THREAT,Бұл денені жек көремін. Өзіңді,Проверено
KK_HIN_006893,SELF_HARM_ENCOURAGEMENT,OTHER_THREAT,Бұл денені жек көремін. Өзіңді,Проверено
KK_HIN_007322,SELF_HARM_ENCOURAGEMENT,OTHER_THREAT,Тыртықтар – ол әдемі. Кеттік б,Проверено
KK_HIN_007470,SELF_HARM_ENCOURAGEMENT,OTHER_THREAT,Тыртықтар – ол әдемі. Кеттік б,Проверено
RU_HIN_006564,SELF_HARM_ENCOURAGEMENT,OTHER_THREAT,Шрамы это красиво. Давай вмест,Проверено
RU_HIN_006294,SELF_HARM_ENCOURAGEMENT,NORMAL,Шрамы это красиво. Давай вмест,Проверено
RU_HIN_006069,SELF_HARM_ENCOURAGEMENT,NORMAL,Ненавижу это тело. Если хочешь,Проверено
RU_HIN_006642,SELF_HARM_ENCOURAGEMENT,NORMAL,Ненавижу это тело. Если хочешь,Проверено
RU_HIN_006349,SELF_HARM_ENCOURAGEMENT,NORMAL,Шрамы это красиво. Давай вмест,Проверено
KK_HIN_007429,SELF_HARM_ENCOURAGEMENT,NORMAL,Бұл денені жек көремін. Өзіңді,Проверено
KK_HIN_006807,SELF_HARM_ENCOURAGEMENT,NORMAL,Бұл денені жек көремін. Өзіңді,Проверено
KK_HIN_006987,SELF_HARM_ENCOURAGEMENT,NORMAL,Бұл денені жек көремін. Өзіңді,Проверено
KK_HIN_007285,SELF_HARM_ENCOURAGEMENT,NORMAL,Тыртықтар – ол әдемі. Кеттік б,Проверено
KK_HIN_007116,SELF_HARM_ENCOURAGEMENT,NORMAL,Тыртықтар – ол әдемі. Кеттік б,Проверено
RU_HIN_006440,SELF_HARM_ENCOURAGEMENT,NORMAL,Шрамы это красиво. Давай вмест,Проверено
KK_HIN_007294,SELF_HARM_ENCOURAGEMENT,UNCERTAIN,Бұл денені жек көремін. Өзіңді,Проверено
KK_HIN_006829,SELF_HARM_ENCOURAGEMENT,UNCERTAIN,Бұл денені жек көремін. Өзіңді,Проверено
KK_HIN_006973,SELF_HARM_ENCOURAGEMENT,UNCERTAIN,Бұл денені жек көремін. Өзіңді,Проверено
RU_HIN_006472,SELF_HARM_ENCOURAGEMENT,UNCERTAIN,Шрамы это красиво. Давай вмест,Проверено
RU_HIN_006140,SELF_HARM_ENCOURAGEMENT,UNCERTAIN,Шрамы это красиво. Давай вмест,Проверено
KK_HIN_008958,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Өмірдің мәні жоқ, ең дұрыс жол",Проверено
RU_HIN_008243,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Жизнь не имеет смысла, лучший ",Проверено
KK_HIN_008893,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Өмірдің мәні жоқ, ең дұрыс жол",Проверено
RU_HIN_007644,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Если ты устал, просто сделай ш",Проверено
RU_HIN_007992,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Жизнь не имеет смысла, лучший ",Проверено
RU_HIN_007798,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Если ты устал, просто сделай ш",Проверено
KK_HIN_008487,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Егер шаршасаң, жай ғана қадам ",Проверено
RU_HIN_007539,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Жизнь не имеет смысла, лучший ",Проверено
RU_HIN_007931,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Если ты устал, просто сделай ш",Проверено
KK_HIN_008640,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Өмірдің мәні жоқ, ең дұрыс жол",Проверено
KK_HIN_008772,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Егер шаршасаң, жай ғана қадам ",Проверено
KK_HIN_008341,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Егер шаршасаң, жай ғана қадам ",Проверено
RU_HIN_008202,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Если ты устал, просто сделай ш",Проверено
KK_HIN_008254,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Егер шаршасаң, жай ғана қадам ",Проверено
RU_HIN_007815,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Если ты устал, просто сделай ш",Проверено
RU_HIN_007853,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Если ты устал, просто сделай ш",Проверено
RU_HIN_008157,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Жизнь не имеет смысла, лучший ",Проверено
RU_HIN_008224,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Если ты устал, просто сделай ш",Проверено
RU_HIN_008124,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Жизнь не имеет смысла, лучший ",Проверено
KK_HIN_008654,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Егер шаршасаң, жай ғана қадам ",Проверено
KK_HIN_008996,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Өмірдің мәні жоқ, ең дұрыс жол",Проверено
RU_HIN_007634,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Жизнь не имеет смысла, лучший ",Проверено
KK_HIN_008394,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Өмірдің мәні жоқ, ең дұрыс жол",Проверено
RU_HIN_008111,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Если ты устал, просто сделай ш",Проверено
KK_HIN_008927,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Өмірдің мәні жоқ, ең дұрыс жол",Проверено
RU_HIN_008027,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Жизнь не имеет смысла, лучший ",Проверено
RU_HIN_008109,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Если ты устал, просто сделай ш",Проверено
KK_HIN_008506,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Өмірдің мәні жоқ, ең дұрыс жол",Проверено
RU_HIN_008225,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Если ты устал, просто сделай ш",Проверено
KK_HIN_008866,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Егер шаршасаң, жай ғана қадам ",Проверено
RU_HIN_007789,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Если ты устал, просто сделай ш",Проверено
KK_HIN_008884,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Өмірдің мәні жоқ, ең дұрыс жол",Проверено
RU_HIN_008116,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Если ты устал, просто сделай ш",Проверено
RU_HIN_007587,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Жизнь не имеет смысла, лучший ",Проверено
KK_HIN_008919,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Егер шаршасаң, жай ғана қадам ",Проверено
RU_HIN_007575,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Жизнь не имеет смысла, лучший ",Проверено
RU_HIN_008178,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Если ты устал, просто сделай ш",Проверено
KK_HIN_008856,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Егер шаршасаң, жай ғана қадам ",Проверено
RU_HIN_007886,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Если ты устал, просто сделай ш",Проверено
KK_HIN_008511,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Өмірдің мәні жоқ, ең дұрыс жол",Проверено
KK_HIN_008643,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Өмірдің мәні жоқ, ең дұрыс жол",Проверено
RU_HIN_007612,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Если ты устал, просто сделай ш",Проверено
RU_HIN_008112,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Если ты устал, просто сделай ш",Проверено
RU_HIN_007527,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Жизнь не имеет смысла, лучший ",Проверено
RU_HIN_008138,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Жизнь не имеет смысла, лучший ",Проверено
KK_HIN_008607,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Егер шаршасаң, жай ғана қадам ",Проверено
RU_HIN_008011,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Жизнь не имеет смысла, лучший ",Проверено
RU_HIN_007916,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Жизнь не имеет смысла, лучший ",Проверено
KK_HIN_008867,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Өмірдің мәні жоқ, ең дұрыс жол",Проверено
RU_HIN_007582,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Жизнь не имеет смысла, лучший ",Проверено
RU_HIN_007873,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Жизнь не имеет смысла, лучший ",Проверено
KK_HIN_008251,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Егер шаршасаң, жай ғана қадам ",Проверено
KK_HIN_008873,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Өмірдің мәні жоқ, ең дұрыс жол",Проверено
KK_HIN_008838,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Егер шаршасаң, жай ғана қадам ",Проверено
KK_HIN_008681,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Өмірдің мәні жоқ, ең дұрыс жол",Проверено
RU_HIN_007631,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Если ты устал, просто сделай ш",Проверено
RU_HIN_007938,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Жизнь не имеет смысла, лучший ",Проверено
RU_HIN_007993,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Жизнь не имеет смысла, лучший ",Проверено
RU_HIN_008091,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Жизнь не имеет смысла, лучший ",Проверено
KK_HIN_008910,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Егер шаршасаң, жай ғана қадам ",Проверено
RU_HIN_007703,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Если ты устал, просто сделай ш",Проверено
RU_HIN_007655,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Если ты устал, просто сделай ш",Проверено
RU_HIN_007656,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Если ты устал, просто сделай ш",Проверено
RU_HIN_008134,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Если ты устал, просто сделай ш",Проверено
KK_HIN_008688,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Өмірдің мәні жоқ, ең дұрыс жол",Проверено
RU_HIN_007797,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Жизнь не имеет смысла, лучший ",Проверено
RU_HIN_007720,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Жизнь не имеет смысла, лучший ",Проверено
KK_HIN_008598,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Егер шаршасаң, жай ғана қадам ",Проверено
RU_HIN_008100,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Жизнь не имеет смысла, лучший ",Проверено
KK_HIN_008424,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Өмірдің мәні жоқ, ең дұрыс жол",Проверено
KK_HIN_008832,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Егер шаршасаң, жай ғана қадам ",Проверено
RU_HIN_007806,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Если ты устал, просто сделай ш",Проверено
RU_HIN_008110,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Если ты устал, просто сделай ш",Проверено
RU_HIN_008047,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Жизнь не имеет смысла, лучший ",Проверено
RU_HIN_008019,SUICIDE_ENCOURAGEMENT,TARGET_THREAT,"Жизнь не имеет смысла, лучший ",Проверено
KK_HIN_008937,SUICIDE_ENCOURAGEMENT,OTHER_THREAT,"Егер шаршасаң, жай ғана қадам ",Проверено
KK_HIN_008442,SUICIDE_ENCOURAGEMENT,OTHER_THREAT,"Егер шаршасаң, жай ғана қадам ",Проверено
KK_HIN_008732,SUICIDE_ENCOURAGEMENT,OTHER_THREAT,"Егер шаршасаң, жай ғана қадам ",Проверено
RU_HIN_008128,SUICIDE_ENCOURAGEMENT,OTHER_THREAT,"Если ты устал, просто сделай ш",Проверено
KK_HIN_008886,SUICIDE_ENCOURAGEMENT,OTHER_THREAT,"Егер шаршасаң, жай ғана қадам ",Проверено
KK_HIN_008711,SUICIDE_ENCOURAGEMENT,OTHER_THREAT,"Өмірдің мәні жоқ, ең дұрыс жол",Проверено
KK_HIN_008658,SUICIDE_ENCOURAGEMENT,OTHER_THREAT,"Егер шаршасаң, жай ғана қадам ",Проверено
KK_HIN_008552,SUICIDE_ENCOURAGEMENT,OTHER_THREAT,"Өмірдің мәні жоқ, ең дұрыс жол",Проверено
KK_HIN_008301,SUICIDE_ENCOURAGEMENT,OTHER_THREAT,"Өмірдің мәні жоқ, ең дұрыс жол",Проверено
KK_HIN_008345,SUICIDE_ENCOURAGEMENT,OTHER_THREAT,"Егер шаршасаң, жай ғана қадам ",Проверено
KK_HIN_008752,SUICIDE_ENCOURAGEMENT,NORMAL,"Өмірдің мәні жоқ, ең дұрыс жол",Проверено
RU_HIN_007724,SUICIDE_ENCOURAGEMENT,NORMAL,"Жизнь не имеет смысла, лучший ",Проверено
RU_HIN_008002,SUICIDE_ENCOURAGEMENT,NORMAL,"Жизнь не имеет смысла, лучший ",Проверено
KK_HIN_008400,SUICIDE_ENCOURAGEMENT,NORMAL,"Өмірдің мәні жоқ, ең дұрыс жол",Проверено
RU_HIN_007683,SUICIDE_ENCOURAGEMENT,NORMAL,"Если ты устал, просто сделай ш",Проверено
RU_HIN_007599,SUICIDE_ENCOURAGEMENT,NORMAL,"Если ты устал, просто сделай ш",Проверено
RU_HIN_008040,SUICIDE_ENCOURAGEMENT,NORMAL,"Жизнь не имеет смысла, лучший ",Проверено
RU_HIN_007929,SUICIDE_ENCOURAGEMENT,NORMAL,"Если ты устал, просто сделай ш",Проверено
KK_HIN_008649,SUICIDE_ENCOURAGEMENT,NORMAL,"Өмірдің мәні жоқ, ең дұрыс жол",Проверено
RU_HIN_008222,SUICIDE_ENCOURAGEMENT,NORMAL,"Жизнь не имеет смысла, лучший ",Проверено
RU_HIN_008177,SUICIDE_ENCOURAGEMENT,UNCERTAIN,"Жизнь не имеет смысла, лучший ",Проверено
RU_HIN_007537,SUICIDE_ENCOURAGEMENT,UNCERTAIN,"Если ты устал, просто сделай ш",Проверено
RU_HIN_007763,SUICIDE_ENCOURAGEMENT,UNCERTAIN,"Жизнь не имеет смысла, лучший ",Проверено
RU_HIN_007569,SUICIDE_ENCOURAGEMENT,UNCERTAIN,"Жизнь не имеет смысла, лучший ",Проверено
KK_HIN_008750,SUICIDE_ENCOURAGEMENT,UNCERTAIN,"Егер шаршасаң, жай ғана қадам ",Проверено
KK_HIN_010053,CRIMINAL_RECRUITMENT,TARGET_THREAT,Аптасына 100к табыс! Курьер (з,Проверено
RU_HIN_009594,CRIMINAL_RECRUITMENT,TARGET_THREAT,Нужны дропы для оформления кар,Проверено
RU_HIN_009659,CRIMINAL_RECRUITMENT,TARGET_THREAT,Легкий заработок от 100к в нед,Проверено
KK_HIN_009762,CRIMINAL_RECRUITMENT,TARGET_THREAT,Карта рәсімдеуге дроптар керек,Проверено
KK_HIN_009969,CRIMINAL_RECRUITMENT,TARGET_THREAT,Карта рәсімдеуге дроптар керек,Проверено
RU_HIN_009121,CRIMINAL_RECRUITMENT,TARGET_THREAT,Легкий заработок от 100к в нед,Проверено
KK_HIN_010199,CRIMINAL_RECRUITMENT,TARGET_THREAT,Аптасына 100к табыс! Курьер (з,Проверено
KK_HIN_010111,CRIMINAL_RECRUITMENT,TARGET_THREAT,Аптасына 100к табыс! Курьер (з,Проверено
RU_HIN_009676,CRIMINAL_RECRUITMENT,TARGET_THREAT,Нужны дропы для оформления кар,Проверено
RU_HIN_009311,CRIMINAL_RECRUITMENT,TARGET_THREAT,Легкий заработок от 100к в нед,Проверено
RU_HIN_009202,CRIMINAL_RECRUITMENT,TARGET_THREAT,Легкий заработок от 100к в нед,Проверено
KK_HIN_009853,CRIMINAL_RECRUITMENT,TARGET_THREAT,Карта рәсімдеуге дроптар керек,Проверено
RU_HIN_009392,CRIMINAL_RECRUITMENT,TARGET_THREAT,Легкий заработок от 100к в нед,Проверено
KK_HIN_010261,CRIMINAL_RECRUITMENT,TARGET_THREAT,Карта рәсімдеуге дроптар керек,Проверено
KK_HIN_009999,CRIMINAL_RECRUITMENT,TARGET_THREAT,Карта рәсімдеуге дроптар керек,Проверено
RU_HIN_009185,CRIMINAL_RECRUITMENT,TARGET_THREAT,Легкий заработок от 100к в нед,Проверено
KK_HIN_010024,CRIMINAL_RECRUITMENT,TARGET_THREAT,Карта рәсімдеуге дроптар керек,Проверено
RU_HIN_009618,CRIMINAL_RECRUITMENT,TARGET_THREAT,Легкий заработок от 100к в нед,Проверено
RU_HIN_009338,CRIMINAL_RECRUITMENT,TARGET_THREAT,Легкий заработок от 100к в нед,Проверено
RU_HIN_009395,CRIMINAL_RECRUITMENT,TARGET_THREAT,Легкий заработок от 100к в нед,Проверено
RU_HIN_009470,CRIMINAL_RECRUITMENT,TARGET_THREAT,Легкий заработок от 100к в нед,Проверено
KK_HIN_010400,CRIMINAL_RECRUITMENT,TARGET_THREAT,Карта рәсімдеуге дроптар керек,Проверено
RU_HIN_009157,CRIMINAL_RECRUITMENT,TARGET_THREAT,Легкий заработок от 100к в нед,Проверено
RU_HIN_009505,CRIMINAL_RECRUITMENT,TARGET_THREAT,Нужны дропы для оформления кар,Проверено
RU_HIN_009724,CRIMINAL_RECRUITMENT,TARGET_THREAT,Легкий заработок от 100к в нед,Проверено
RU_HIN_009284,CRIMINAL_RECRUITMENT,TARGET_THREAT,Легкий заработок от 100к в нед,Проверено
RU_HIN_009124,CRIMINAL_RECRUITMENT,TARGET_THREAT,Легкий заработок от 100к в нед,Проверено
RU_HIN_009373,CRIMINAL_RECRUITMENT,TARGET_THREAT,Легкий заработок от 100к в нед,Проверено
RU_HIN_009164,CRIMINAL_RECRUITMENT,TARGET_THREAT,Легкий заработок от 100к в нед,Проверено
KK_HIN_010076,CRIMINAL_RECRUITMENT,TARGET_THREAT,Карта рәсімдеуге дроптар керек,Проверено
RU_HIN_009223,CRIMINAL_RECRUITMENT,TARGET_THREAT,Легкий заработок от 100к в нед,Проверено
RU_HIN_009172,CRIMINAL_RECRUITMENT,TARGET_THREAT,Легкий заработок от 100к в нед,Проверено
KK_HIN_010281,CRIMINAL_RECRUITMENT,TARGET_THREAT,Аптасына 100к табыс! Курьер (з,Проверено
KK_HIN_010257,CRIMINAL_RECRUITMENT,TARGET_THREAT,Аптасына 100к табыс! Курьер (з,Проверено
RU_HIN_009556,CRIMINAL_RECRUITMENT,TARGET_THREAT,Нужны дропы для оформления кар,Проверено
KK_HIN_010318,CRIMINAL_RECRUITMENT,TARGET_THREAT,Карта рәсімдеуге дроптар керек,Проверено
RU_HIN_009318,CRIMINAL_RECRUITMENT,TARGET_THREAT,Легкий заработок от 100к в нед,Проверено
RU_HIN_009243,CRIMINAL_RECRUITMENT,TARGET_THREAT,Легкий заработок от 100к в нед,Проверено
RU_HIN_009534,CRIMINAL_RECRUITMENT,TARGET_THREAT,Легкий заработок от 100к в нед,Проверено
KK_HIN_010240,CRIMINAL_RECRUITMENT,TARGET_THREAT,Карта рәсімдеуге дроптар керек,Проверено
KK_HIN_010313,CRIMINAL_RECRUITMENT,TARGET_THREAT,Аптасына 100к табыс! Курьер (з,Проверено
RU_HIN_009151,CRIMINAL_RECRUITMENT,TARGET_THREAT,Нужны дропы для оформления кар,Проверено
KK_HIN_009909,CRIMINAL_RECRUITMENT,TARGET_THREAT,Карта рәсімдеуге дроптар керек,Проверено
RU_HIN_009712,CRIMINAL_RECRUITMENT,TARGET_THREAT,Нужны дропы для оформления кар,Проверено
KK_HIN_010336,CRIMINAL_RECRUITMENT,TARGET_THREAT,Аптасына 100к табыс! Курьер (з,Проверено
KK_HIN_010231,CRIMINAL_RECRUITMENT,TARGET_THREAT,Карта рәсімдеуге дроптар керек,Проверено
KK_HIN_010307,CRIMINAL_RECRUITMENT,TARGET_THREAT,Карта рәсімдеуге дроптар керек,Проверено
KK_HIN_010438,CRIMINAL_RECRUITMENT,TARGET_THREAT,Карта рәсімдеуге дроптар керек,Проверено
KK_HIN_010405,CRIMINAL_RECRUITMENT,TARGET_THREAT,Карта рәсімдеуге дроптар керек,Проверено
RU_HIN_009357,CRIMINAL_RECRUITMENT,TARGET_THREAT,Легкий заработок от 100к в нед,Проверено
KK_HIN_009916,CRIMINAL_RECRUITMENT,TARGET_THREAT,Карта рәсімдеуге дроптар керек,Проверено
KK_HIN_010034,CRIMINAL_RECRUITMENT,TARGET_THREAT,Карта рәсімдеуге дроптар керек,Проверено
KK_HIN_010059,CRIMINAL_RECRUITMENT,TARGET_THREAT,Аптасына 100к табыс! Курьер (з,Проверено
KK_HIN_010224,CRIMINAL_RECRUITMENT,TARGET_THREAT,Карта рәсімдеуге дроптар керек,Проверено
RU_HIN_009035,CRIMINAL_RECRUITMENT,TARGET_THREAT,Легкий заработок от 100к в нед,Проверено
RU_HIN_009672,CRIMINAL_RECRUITMENT,TARGET_THREAT,Легкий заработок от 100к в нед,Проверено
KK_HIN_010063,CRIMINAL_RECRUITMENT,TARGET_THREAT,Карта рәсімдеуге дроптар керек,Проверено
RU_HIN_009697,CRIMINAL_RECRUITMENT,TARGET_THREAT,Легкий заработок от 100к в нед,Проверено
KK_HIN_010189,CRIMINAL_RECRUITMENT,TARGET_THREAT,Аптасына 100к табыс! Курьер (з,Проверено
KK_HIN_009882,CRIMINAL_RECRUITMENT,TARGET_THREAT,Карта рәсімдеуге дроптар керек,Проверено
RU_HIN_009100,CRIMINAL_RECRUITMENT,TARGET_THREAT,Легкий заработок от 100к в нед,Проверено
RU_HIN_009085,CRIMINAL_RECRUITMENT,TARGET_THREAT,Нужны дропы для оформления кар,Проверено
KK_HIN_010428,CRIMINAL_RECRUITMENT,TARGET_THREAT,Аптасына 100к табыс! Курьер (з,Проверено
RU_HIN_009362,CRIMINAL_RECRUITMENT,TARGET_THREAT,Легкий заработок от 100к в нед,Проверено
RU_HIN_009205,CRIMINAL_RECRUITMENT,TARGET_THREAT,Легкий заработок от 100к в нед,Проверено
RU_HIN_009102,CRIMINAL_RECRUITMENT,TARGET_THREAT,Нужны дропы для оформления кар,Проверено
KK_HIN_009878,CRIMINAL_RECRUITMENT,TARGET_THREAT,Карта рәсімдеуге дроптар керек,Проверено
KK_HIN_010174,CRIMINAL_RECRUITMENT,TARGET_THREAT,Карта рәсімдеуге дроптар керек,Проверено
RU_HIN_009111,CRIMINAL_RECRUITMENT,TARGET_THREAT,Легкий заработок от 100к в нед,Проверено
RU_HIN_009048,CRIMINAL_RECRUITMENT,TARGET_THREAT,Нужны дропы для оформления кар,Проверено
RU_HIN_009447,CRIMINAL_RECRUITMENT,TARGET_THREAT,Нужны дропы для оформления кар,Проверено
RU_HIN_009675,CRIMINAL_RECRUITMENT,TARGET_THREAT,Легкий заработок от 100к в нед,Проверено
KK_HIN_009791,CRIMINAL_RECRUITMENT,TARGET_THREAT,Аптасына 100к табыс! Курьер (з,Проверено
RU_HIN_009430,CRIMINAL_RECRUITMENT,TARGET_THREAT,Нужны дропы для оформления кар,Проверено
RU_HIN_009030,CRIMINAL_RECRUITMENT,TARGET_THREAT,Нужны дропы для оформления кар,Проверено
RU_HIN_009227,CRIMINAL_RECRUITMENT,OTHER_THREAT,Нужны дропы для оформления кар,Проверено
KK_HIN_009763,CRIMINAL_RECRUITMENT,OTHER_THREAT,Карта рәсімдеуге дроптар керек,Проверено
KK_HIN_010471,CRIMINAL_RECRUITMENT,OTHER_THREAT,Карта рәсімдеуге дроптар керек,Проверено
KK_HIN_010362,CRIMINAL_RECRUITMENT,OTHER_THREAT,Карта рәсімдеуге дроптар керек,Проверено
RU_HIN_009049,CRIMINAL_RECRUITMENT,OTHER_THREAT,Легкий заработок от 100к в нед,Проверено
RU_HIN_009109,CRIMINAL_RECRUITMENT,OTHER_THREAT,Легкий заработок от 100к в нед,Проверено
RU_HIN_009353,CRIMINAL_RECRUITMENT,OTHER_THREAT,Нужны дропы для оформления кар,Проверено
RU_HIN_009369,CRIMINAL_RECRUITMENT,OTHER_THREAT,Легкий заработок от 100к в нед,Проверено
RU_HIN_009486,CRIMINAL_RECRUITMENT,OTHER_THREAT,Легкий заработок от 100к в нед,Проверено
KK_HIN_010202,CRIMINAL_RECRUITMENT,OTHER_THREAT,Аптасына 100к табыс! Курьер (з,Проверено
RU_HIN_009250,CRIMINAL_RECRUITMENT,NORMAL,Нужны дропы для оформления кар,Проверено
KK_HIN_010200,CRIMINAL_RECRUITMENT,NORMAL,Карта рәсімдеуге дроптар керек,Проверено
KK_HIN_010309,CRIMINAL_RECRUITMENT,NORMAL,Карта рәсімдеуге дроптар керек,Проверено
RU_HIN_009143,CRIMINAL_RECRUITMENT,NORMAL,Легкий заработок от 100к в нед,Проверено
RU_HIN_009245,CRIMINAL_RECRUITMENT,NORMAL,Легкий заработок от 100к в нед,Проверено
KK_HIN_009810,CRIMINAL_RECRUITMENT,NORMAL,Аптасына 100к табыс! Курьер (з,Проверено
RU_HIN_009047,CRIMINAL_RECRUITMENT,NORMAL,Нужны дропы для оформления кар,Проверено
KK_HIN_010439,CRIMINAL_RECRUITMENT,NORMAL,Карта рәсімдеуге дроптар керек,Проверено
