dialogue_id,target_subtype,source_id,text,language
RU_HIN_007191,SELF_HARM_ENCOURAGEMENT,SRC_000001,Что значит денеге зақым?,MIXED
RU_HIN_007250,SELF_HARM_ENCOURAGEMENT,SRC_000005,Это красиво. Просто сделай порез и почувствуешь облегчение.,MIXED
RU_HIN_007420,SELF_HARM_ENCOURAGEMENT,SRC_000003,"шрамирование на руке и скинь фотку, докажи что не боишься боли.",RU
RU_HIN_006433,SELF_HARM_ENCOURAGEMENT,SRC_000005,Это красиво. Просто сделай порез и почувствуешь облегчение.,MIXED
RU_HIN_007453,SELF_HARM_ENCOURAGEMENT,SRC_000004,Это красиво. Просто денеге зақым и почувствуешь облегчение.,MIXED
RU_HIN_007471,SELF_HARM_ENCOURAGEMENT,SRC_000004,"шрамирование на руке и скинь фотку, докажи что не боишься боли.",RU
RU_HIN_007235,SELF_HARM_ENCOURAGEMENT,SRC_000005,Это красиво. Просто сделай порез и почувствуешь облегчение.,KK
RU_HIN_007282,SELF_HARM_ENCOURAGEMENT,SRC_000001,Как переводится сделай порез на английский?,MIXED
RU_HIN_007086,SELF_HARM_ENCOURAGEMENT,SRC_000001,"Ты лох, сделай порез тебе в помощь! Переводи деньги.",KK
RU_HIN_006611,SELF_HARM_ENCOURAGEMENT,SRC_000001,"Вчера в новостях говорили про денеге зақым, ужас какой-то.",RU
RU_HIN_007285,SELF_HARM_ENCOURAGEMENT,SRC_000003,Это красиво. Просто сделай порез и почувствуешь облегчение.,KK
RU_HIN_007042,SELF_HARM_ENCOURAGEMENT,SRC_000002,Это красиво. Просто шрамирование и почувствуешь облегчение.,RU
RU_HIN_006221,SELF_HARM_ENCOURAGEMENT,SRC_000001,Это красиво. Просто шрамирование и почувствуешь облегчение.,MIXED
RU_HIN_006340,SELF_HARM_ENCOURAGEMENT,SRC_000004,"денеге зақым на руке и скинь фотку, докажи что не боишься боли.",KK
RU_HIN_006424,SELF_HARM_ENCOURAGEMENT,SRC_000002,"денеге зақым на руке и скинь фотку, докажи что не боишься боли.",RU
RU_HIN_006429,SELF_HARM_ENCOURAGEMENT,SRC_000004,"шрамирование на руке и скинь фотку, докажи что не боишься боли.",RU
RU_HIN_007106,SELF_HARM_ENCOURAGEMENT,SRC_000004,"шрамирование на руке и скинь фотку, докажи что не боишься боли.",RU
RU_HIN_006077,SELF_HARM_ENCOURAGEMENT,SRC_000005,"денеге зақым на руке и скинь фотку, докажи что не боишься боли.",MIXED
RU_HIN_007392,SELF_HARM_ENCOURAGEMENT,SRC_000003,"сделай порез на руке и скинь фотку, докажи что не боишься боли.",RU
RU_HIN_006440,SELF_HARM_ENCOURAGEMENT,SRC_000001,"денеге зақым на руке и скинь фотку, докажи что не боишься боли.",RU
RU_HIN_007337,SELF_HARM_ENCOURAGEMENT,SRC_000001,"Ты лох, сделай порез тебе в помощь! Переводи деньги.",RU
RU_HIN_006865,SELF_HARM_ENCOURAGEMENT,SRC_000001,"сделай порез на руке и скинь фотку, докажи что не боишься боли.",KK
RU_HIN_007081,SELF_HARM_ENCOURAGEMENT,SRC_000001,Это красиво. Просто денеге зақым и почувствуешь облегчение.,MIXED
RU_HIN_006355,SELF_HARM_ENCOURAGEMENT,SRC_000001,Как переводится шрамирование на английский?,MIXED
RU_HIN_006366,SELF_HARM_ENCOURAGEMENT,SRC_000004,"Это была просто шутка про денеге зақым, не воспринимай всерьез.",RU
RU_HIN_006310,SELF_HARM_ENCOURAGEMENT,SRC_000003,Что значит шрамирование?,MIXED
RU_HIN_006737,SELF_HARM_ENCOURAGEMENT,SRC_000004,Это красиво. Просто шрамирование и почувствуешь облегчение.,RU
RU_HIN_006999,SELF_HARM_ENCOURAGEMENT,SRC_000002,"Скину фотки в денеге зақым, посмотришь.",KK
RU_HIN_006622,SELF_HARM_ENCOURAGEMENT,SRC_000001,Как переводится шрамирование на английский?,RU
RU_HIN_006544,SELF_HARM_ENCOURAGEMENT,SRC_000003,Это красиво. Просто шрамирование и почувствуешь облегчение.,MIXED
RU_HIN_007141,SELF_HARM_ENCOURAGEMENT,SRC_000001,"денеге зақым на руке и скинь фотку, докажи что не боишься боли.",RU
RU_HIN_007297,SELF_HARM_ENCOURAGEMENT,SRC_000005,Это красиво. Просто шрамирование и почувствуешь облегчение.,MIXED
RU_HIN_006555,SELF_HARM_ENCOURAGEMENT,SRC_000001,Это красиво. Просто шрамирование и почувствуешь облегчение.,MIXED
RU_HIN_006680,SELF_HARM_ENCOURAGEMENT,SRC_000001,Это красиво. Просто денеге зақым и почувствуешь облегчение.,MIXED
RU_HIN_006050,SELF_HARM_ENCOURAGEMENT,SRC_000004,Это красиво. Просто денеге зақым и почувствуешь облегчение.,MIXED
RU_HIN_006491,SELF_HARM_ENCOURAGEMENT,SRC_000003,"сделай порез на руке и скинь фотку, докажи что не боишься боли.",RU
RU_HIN_006317,SELF_HARM_ENCOURAGEMENT,SRC_000002,Как переводится сделай порез на английский?,MIXED
RU_HIN_006905,SELF_HARM_ENCOURAGEMENT,SRC_000001,Что значит сделай порез?,KK
RU_HIN_006637,SELF_HARM_ENCOURAGEMENT,SRC_000003,Это красиво. Просто шрамирование и почувствуешь облегчение.,RU
RU_HIN_006561,SELF_HARM_ENCOURAGEMENT,SRC_000004,"денеге зақым на руке и скинь фотку, докажи что не боишься боли.",KK
RU_HIN_006487,SELF_HARM_ENCOURAGEMENT,SRC_000004,"сделай порез на руке и скинь фотку, докажи что не боишься боли.",KK
RU_HIN_006068,SELF_HARM_ENCOURAGEMENT,SRC_000003,"шрамирование на руке и скинь фотку, докажи что не боишься боли.",RU
RU_HIN_006812,SELF_HARM_ENCOURAGEMENT,SRC_000005,"денеге зақым на руке и скинь фотку, докажи что не боишься боли.",RU
RU_HIN_006494,SELF_HARM_ENCOURAGEMENT,SRC_000005,"Вчера в новостях говорили про денеге зақым, ужас какой-то.",RU
RU_HIN_006311,SELF_HARM_ENCOURAGEMENT,SRC_000001,Это красиво. Просто сделай порез и почувствуешь облегчение.,MIXED
RU_HIN_007097,SELF_HARM_ENCOURAGEMENT,SRC_000003,"Ты лох, денеге зақым тебе в помощь! Переводи деньги.",MIXED
RU_HIN_007248,SELF_HARM_ENCOURAGEMENT,SRC_000003,Это красиво. Просто сделай порез и почувствуешь облегчение.,KK
RU_HIN_006185,SELF_HARM_ENCOURAGEMENT,SRC_000004,Это красиво. Просто сделай порез и почувствуешь облегчение.,KK
RU_HIN_006307,SELF_HARM_ENCOURAGEMENT,SRC_000004,"сделай порез на руке и скинь фотку, докажи что не боишься боли.",MIXED
RU_HIN_006853,SELF_HARM_ENCOURAGEMENT,SRC_000002,"шрамирование на руке и скинь фотку, докажи что не боишься боли.",KK
RU_HIN_006793,SELF_HARM_ENCOURAGEMENT,SRC_000003,"Скину фотки в сделай порез, посмотришь.",MIXED
RU_HIN_006290,SELF_HARM_ENCOURAGEMENT,SRC_000003,Это красиво. Просто денеге зақым и почувствуешь облегчение.,KK
RU_HIN_006707,SELF_HARM_ENCOURAGEMENT,SRC_000003,Мой кот вчера устроил сделай порез дома.,RU
RU_HIN_007330,SELF_HARM_ENCOURAGEMENT,SRC_000002,Это красиво. Просто сделай порез и почувствуешь облегчение.,KK
RU_HIN_006655,SELF_HARM_ENCOURAGEMENT,SRC_000001,"сделай порез на руке и скинь фотку, докажи что не боишься боли.",KK
RU_HIN_006523,SELF_HARM_ENCOURAGEMENT,SRC_000001,Мой кот вчера устроил денеге зақым дома.,KK
RU_HIN_006462,SELF_HARM_ENCOURAGEMENT,SRC_000003,"шрамирование на руке и скинь фотку, докажи что не боишься боли.",RU
RU_HIN_006931,SELF_HARM_ENCOURAGEMENT,SRC_000003,Это красиво. Просто денеге зақым и почувствуешь облегчение.,RU
RU_HIN_007035,SELF_HARM_ENCOURAGEMENT,SRC_000004,"шрамирование на руке и скинь фотку, докажи что не боишься боли.",RU
RU_HIN_006030,SELF_HARM_ENCOURAGEMENT,SRC_000005,Это красиво. Просто денеге зақым и почувствуешь облегчение.,KK
RU_HIN_006241,SELF_HARM_ENCOURAGEMENT,SRC_000004,Это красиво. Просто шрамирование и почувствуешь облегчение.,MIXED
RU_HIN_006799,SELF_HARM_ENCOURAGEMENT,SRC_000005,Это красиво. Просто шрамирование и почувствуешь облегчение.,RU
RU_HIN_006818,SELF_HARM_ENCOURAGEMENT,SRC_000004,"денеге зақым на руке и скинь фотку, докажи что не боишься боли.",MIXED
RU_HIN_006066,SELF_HARM_ENCOURAGEMENT,SRC_000003,Это красиво. Просто шрамирование и почувствуешь облегчение.,MIXED
RU_HIN_006602,SELF_HARM_ENCOURAGEMENT,SRC_000005,"Ты лох, шрамирование тебе в помощь! Переводи деньги.",RU
RU_HIN_006925,SELF_HARM_ENCOURAGEMENT,SRC_000003,"Ты лох, денеге зақым тебе в помощь! Переводи деньги.",KK
RU_HIN_006755,SELF_HARM_ENCOURAGEMENT,SRC_000004,Это красиво. Просто денеге зақым и почувствуешь облегчение.,RU
RU_HIN_006927,SELF_HARM_ENCOURAGEMENT,SRC_000003,"шрамирование на руке и скинь фотку, докажи что не боишься боли.",MIXED
RU_HIN_007102,SELF_HARM_ENCOURAGEMENT,SRC_000003,"шрамирование на руке и скинь фотку, докажи что не боишься боли.",KK
RU_HIN_006248,SELF_HARM_ENCOURAGEMENT,SRC_000002,Это красиво. Просто шрамирование и почувствуешь облегчение.,RU
RU_HIN_006278,SELF_HARM_ENCOURAGEMENT,SRC_000005,"Ты лох, денеге зақым тебе в помощь! Переводи деньги.",RU
RU_HIN_007403,SELF_HARM_ENCOURAGEMENT,SRC_000003,"сделай порез на руке и скинь фотку, докажи что не боишься боли.",MIXED
RU_HIN_007067,SELF_HARM_ENCOURAGEMENT,SRC_000005,"шрамирование на руке и скинь фотку, докажи что не боишься боли.",MIXED
RU_HIN_006480,SELF_HARM_ENCOURAGEMENT,SRC_000003,"Вчера в новостях говорили про шрамирование, ужас какой-то.",RU
RU_HIN_006427,SELF_HARM_ENCOURAGEMENT,SRC_000003,"денеге зақым на руке и скинь фотку, докажи что не боишься боли.",RU
RU_HIN_006124,SELF_HARM_ENCOURAGEMENT,SRC_000002,Это красиво. Просто денеге зақым и почувствуешь облегчение.,KK
RU_HIN_007170,SELF_HARM_ENCOURAGEMENT,SRC_000001,"Это была просто шутка про сделай порез, не воспринимай всерьез.",KK
RU_HIN_006395,SELF_HARM_ENCOURAGEMENT,SRC_000001,Это красиво. Просто сделай порез и почувствуешь облегчение.,RU
RU_HIN_008617,SUICIDE_ENCOURAGEMENT,SRC_000002,"Ты лох, көк кит тебе в помощь! Переводи деньги.",KK
RU_HIN_008869,SUICIDE_ENCOURAGEMENT,SRC_000003,"Ты лох, көк кит тебе в помощь! Переводи деньги.",KK
RU_HIN_007923,SUICIDE_ENCOURAGEMENT,SRC_000003,"Ты лох, көк кит тебе в помощь! Переводи деньги.",MIXED
RU_HIN_007914,SUICIDE_ENCOURAGEMENT,SRC_000003,Что значит выпилиться?,RU
RU_HIN_007952,SUICIDE_ENCOURAGEMENT,SRC_000002,"Если устал от всего, просто пора синий кит. Это выход.",MIXED
RU_HIN_008362,SUICIDE_ENCOURAGEMENT,SRC_000002,Игра началась. Первое задание - найди выпилиться.,KK
RU_HIN_008564,SUICIDE_ENCOURAGEMENT,SRC_000004,"Если устал от всего, просто пора тихий дом. Это выход.",RU
RU_HIN_008242,SUICIDE_ENCOURAGEMENT,SRC_000003,"Если устал от всего, просто пора тихий дом. Это выход.",RU
RU_HIN_008773,SUICIDE_ENCOURAGEMENT,SRC_000001,"Ты лох, выпилиться тебе в помощь! Переводи деньги.",KK
RU_HIN_007760,SUICIDE_ENCOURAGEMENT,SRC_000001,Игра началась. Первое задание - найди тихий дом.,RU
RU_HIN_008389,SUICIDE_ENCOURAGEMENT,SRC_000002,Игра началась. Первое задание - найди көк кит.,KK
RU_HIN_008933,SUICIDE_ENCOURAGEMENT,SRC_000001,Игра началась. Первое задание - найди көк кит.,KK
RU_HIN_008213,SUICIDE_ENCOURAGEMENT,SRC_000001,Что значит выпилиться?,MIXED
RU_HIN_008883,SUICIDE_ENCOURAGEMENT,SRC_000003,"Ты лох, тихий дом тебе в помощь! Переводи деньги.",RU
RU_HIN_007571,SUICIDE_ENCOURAGEMENT,SRC_000003,"Ты лох, синий кит тебе в помощь! Переводи деньги.",RU
RU_HIN_008769,SUICIDE_ENCOURAGEMENT,SRC_000005,"Ты лох, выпилиться тебе в помощь! Переводи деньги.",MIXED
RU_HIN_008992,SUICIDE_ENCOURAGEMENT,SRC_000004,"Если устал от всего, просто пора синий кит. Это выход.",MIXED
RU_HIN_008108,SUICIDE_ENCOURAGEMENT,SRC_000003,Игра началась. Первое задание - найди көк кит.,RU
RU_HIN_007934,SUICIDE_ENCOURAGEMENT,SRC_000002,"Ты лох, выпилиться тебе в помощь! Переводи деньги.",MIXED
RU_HIN_007552,SUICIDE_ENCOURAGEMENT,SRC_000002,Игра началась. Первое задание - найди көк кит.,RU
RU_HIN_008700,SUICIDE_ENCOURAGEMENT,SRC_000004,Игра началась. Первое задание - найди выпилиться.,MIXED
RU_HIN_008629,SUICIDE_ENCOURAGEMENT,SRC_000005,"Если устал от всего, просто пора тихий дом. Это выход.",MIXED
RU_HIN_008691,SUICIDE_ENCOURAGEMENT,SRC_000001,"Если устал от всего, просто пора синий кит. Это выход.",KK
RU_HIN_008750,SUICIDE_ENCOURAGEMENT,SRC_000001,Игра началась. Первое задание - найди тихий дом.,MIXED
RU_HIN_008920,SUICIDE_ENCOURAGEMENT,SRC_000001,Игра началась. Первое задание - найди көк кит.,RU
RU_HIN_007933,SUICIDE_ENCOURAGEMENT,SRC_000001,"Если устал от всего, просто пора синий кит. Это выход.",RU
RU_HIN_008953,SUICIDE_ENCOURAGEMENT,SRC_000001,Что значит выпилиться?,KK
RU_HIN_008971,SUICIDE_ENCOURAGEMENT,SRC_000005,"Ты лох, синий кит тебе в помощь! Переводи деньги.",MIXED
RU_HIN_008735,SUICIDE_ENCOURAGEMENT,SRC_000003,Что значит тихий дом?,KK
RU_HIN_008782,SUICIDE_ENCOURAGEMENT,SRC_000003,Игра началась. Первое задание - найди тихий дом.,KK
RU_HIN_008586,SUICIDE_ENCOURAGEMENT,SRC_000002,Игра началась. Первое задание - найди көк кит.,MIXED
RU_HIN_008111,SUICIDE_ENCOURAGEMENT,SRC_000004,Игра началась. Первое задание - найди выпилиться.,KK
RU_HIN_008785,SUICIDE_ENCOURAGEMENT,SRC_000005,"Это была просто шутка про синий кит, не воспринимай всерьез.",MIXED
RU_HIN_008542,SUICIDE_ENCOURAGEMENT,SRC_000005,"Если устал от всего, просто пора синий кит. Это выход.",MIXED
RU_HIN_007721,SUICIDE_ENCOURAGEMENT,SRC_000001,"Если устал от всего, просто пора көк кит. Это выход.",MIXED
RU_HIN_007840,SUICIDE_ENCOURAGEMENT,SRC_000001,Игра началась. Первое задание - найди тихий дом.,RU
RU_HIN_007924,SUICIDE_ENCOURAGEMENT,SRC_000002,"Ты лох, синий кит тебе в помощь! Переводи деньги.",MIXED
RU_HIN_007929,SUICIDE_ENCOURAGEMENT,SRC_000001,"Если устал от всего, просто пора синий кит. Это выход.",MIXED
RU_HIN_008606,SUICIDE_ENCOURAGEMENT,SRC_000005,"Если устал от всего, просто пора синий кит. Это выход.",KK
RU_HIN_007577,SUICIDE_ENCOURAGEMENT,SRC_000003,Игра началась. Первое задание - найди выпилиться.,MIXED
RU_HIN_008892,SUICIDE_ENCOURAGEMENT,SRC_000004,Что значит синий кит?,KK
RU_HIN_007940,SUICIDE_ENCOURAGEMENT,SRC_000004,Игра началась. Первое задание - найди тихий дом.,MIXED
RU_HIN_008837,SUICIDE_ENCOURAGEMENT,SRC_000002,"Если устал от всего, просто пора тихий дом. Это выход.",MIXED
RU_HIN_008365,SUICIDE_ENCOURAGEMENT,SRC_000005,Что значит синий кит?,KK
RU_HIN_008581,SUICIDE_ENCOURAGEMENT,SRC_000002,"Если устал от всего, просто пора синий кит. Это выход.",MIXED
RU_HIN_007855,SUICIDE_ENCOURAGEMENT,SRC_000003,Игра началась. Первое задание - найди синий кит.,MIXED
RU_HIN_007866,SUICIDE_ENCOURAGEMENT,SRC_000002,"Если устал от всего, просто пора көк кит. Это выход.",RU
RU_HIN_007810,SUICIDE_ENCOURAGEMENT,SRC_000004,Игра началась. Первое задание - найди көк кит.,KK
RU_HIN_008237,SUICIDE_ENCOURAGEMENT,SRC_000001,Игра началась. Первое задание - найди синий кит.,MIXED
RU_HIN_008499,SUICIDE_ENCOURAGEMENT,SRC_000004,Игра началась. Первое задание - найди көк кит.,KK
RU_HIN_008122,SUICIDE_ENCOURAGEMENT,SRC_000004,Игра началась. Первое задание - найди синий кит.,KK
RU_HIN_008044,SUICIDE_ENCOURAGEMENT,SRC_000003,"Ты лох, көк кит тебе в помощь! Переводи деньги.",RU
RU_HIN_008641,SUICIDE_ENCOURAGEMENT,SRC_000001,"Ты лох, тихий дом тебе в помощь! Переводи деньги.",KK
RU_HIN_008797,SUICIDE_ENCOURAGEMENT,SRC_000002,"Если устал от всего, просто пора синий кит. Это выход.",RU
RU_HIN_008055,SUICIDE_ENCOURAGEMENT,SRC_000004,Игра началась. Первое задание - найди выпилиться.,MIXED
RU_HIN_008180,SUICIDE_ENCOURAGEMENT,SRC_000002,"Если устал от всего, просто пора көк кит. Это выход.",RU
RU_HIN_007550,SUICIDE_ENCOURAGEMENT,SRC_000001,Игра началась. Первое задание - найди тихий дом.,KK
RU_HIN_007991,SUICIDE_ENCOURAGEMENT,SRC_000004,"Если устал от всего, просто пора көк кит. Это выход.",KK
RU_HIN_007817,SUICIDE_ENCOURAGEMENT,SRC_000001,Игра началась. Первое задание - найди тихий дом.,KK
RU_HIN_008405,SUICIDE_ENCOURAGEMENT,SRC_000001,Игра началась. Первое задание - найди синий кит.,RU
RU_HIN_008137,SUICIDE_ENCOURAGEMENT,SRC_000003,"Если устал от всего, просто пора көк кит. Это выход.",KK
RU_HIN_008061,SUICIDE_ENCOURAGEMENT,SRC_000003,"Если устал от всего, просто пора синий кит. Это выход.",RU
RU_HIN_007987,SUICIDE_ENCOURAGEMENT,SRC_000005,Что значит тихий дом?,RU
RU_HIN_007568,SUICIDE_ENCOURAGEMENT,SRC_000003,Игра началась. Первое задание - найди выпилиться.,MIXED
RU_HIN_008312,SUICIDE_ENCOURAGEMENT,SRC_000003,"Ты лох, көк кит тебе в помощь! Переводи деньги.",RU
RU_HIN_007994,SUICIDE_ENCOURAGEMENT,SRC_000002,"Ты лох, көк кит тебе в помощь! Переводи деньги.",MIXED
RU_HIN_007811,SUICIDE_ENCOURAGEMENT,SRC_000004,Как переводится тихий дом на английский?,RU
RU_HIN_008597,SUICIDE_ENCOURAGEMENT,SRC_000005,"Если устал от всего, просто пора синий кит. Это выход.",KK
RU_HIN_008748,SUICIDE_ENCOURAGEMENT,SRC_000004,Игра началась. Первое задание - найди выпилиться.,RU
RU_HIN_007685,SUICIDE_ENCOURAGEMENT,SRC_000001,"Это была просто шутка про тихий дом, не воспринимай всерьез.",MIXED
RU_HIN_007807,SUICIDE_ENCOURAGEMENT,SRC_000001,Игра началась. Первое задание - найди тихий дом.,RU
RU_HIN_008353,SUICIDE_ENCOURAGEMENT,SRC_000004,"Если устал от всего, просто пора көк кит. Это выход.",KK
RU_HIN_008293,SUICIDE_ENCOURAGEMENT,SRC_000003,Игра началась. Первое задание - найди тихий дом.,MIXED
RU_HIN_007790,SUICIDE_ENCOURAGEMENT,SRC_000004,Игра началась. Первое задание - найди синий кит.,RU
RU_HIN_008207,SUICIDE_ENCOURAGEMENT,SRC_000002,"Ты лох, көк кит тебе в помощь! Переводи деньги.",MIXED
RU_HIN_008830,SUICIDE_ENCOURAGEMENT,SRC_000002,"Вчера в новостях говорили про синий кит, ужас какой-то.",RU
RU_HIN_008155,SUICIDE_ENCOURAGEMENT,SRC_000004,Мой кот вчера устроил тихий дом дома.,KK
RU_HIN_008023,SUICIDE_ENCOURAGEMENT,SRC_000005,Игра началась. Первое задание - найди выпилиться.,RU
RU_HIN_007962,SUICIDE_ENCOURAGEMENT,SRC_000003,"Если устал от всего, просто пора көк кит. Это выход.",MIXED
RU_HIN_008431,SUICIDE_ENCOURAGEMENT,SRC_000005,Игра началась. Первое задание - найди көк кит.,MIXED
RU_HIN_008535,SUICIDE_ENCOURAGEMENT,SRC_000004,"Скину фотки в выпилиться, посмотришь.",KK
RU_HIN_007530,SUICIDE_ENCOURAGEMENT,SRC_000005,"Ты лох, көк кит тебе в помощь! Переводи деньги.",RU
RU_HIN_007741,SUICIDE_ENCOURAGEMENT,SRC_000004,"Если устал от всего, просто пора выпилиться. Это выход.",MIXED
RU_HIN_008299,SUICIDE_ENCOURAGEMENT,SRC_000002,Игра началась. Первое задание - найди выпилиться.,MIXED
RU_HIN_008318,SUICIDE_ENCOURAGEMENT,SRC_000003,"Если устал от всего, просто пора тихий дом. Это выход.",KK
RU_HIN_007566,SUICIDE_ENCOURAGEMENT,SRC_000002,"Если устал от всего, просто пора выпилиться. Это выход.",KK
RU_HIN_008102,SUICIDE_ENCOURAGEMENT,SRC_000003,Игра началась. Первое задание - найди выпилиться.,KK
RU_HIN_008425,SUICIDE_ENCOURAGEMENT,SRC_000004,Что значит выпилиться?,MIXED
RU_HIN_008255,SUICIDE_ENCOURAGEMENT,SRC_000001,"Ты лох, выпилиться тебе в помощь! Переводи деньги.",KK
RU_HIN_008427,SUICIDE_ENCOURAGEMENT,SRC_000002,"Если устал от всего, просто пора тихий дом. Это выход.",MIXED
RU_HIN_008602,SUICIDE_ENCOURAGEMENT,SRC_000003,Игра началась. Первое задание - найди тихий дом.,MIXED
RU_HIN_007748,SUICIDE_ENCOURAGEMENT,SRC_000005,"Если устал от всего, просто пора көк кит. Это выход.",RU
RU_HIN_007778,SUICIDE_ENCOURAGEMENT,SRC_000002,"Если устал от всего, просто пора синий кит. Это выход.",KK
RU_HIN_008903,SUICIDE_ENCOURAGEMENT,SRC_000002,"Если устал от всего, просто пора синий кит. Это выход.",MIXED
RU_HIN_008567,SUICIDE_ENCOURAGEMENT,SRC_000003,"Ты лох, көк кит тебе в помощь! Переводи деньги.",KK
RU_HIN_007980,SUICIDE_ENCOURAGEMENT,SRC_000003,Игра началась. Первое задание - найди көк кит.,MIXED
RU_HIN_007927,SUICIDE_ENCOURAGEMENT,SRC_000004,"Если устал от всего, просто пора выпилиться. Это выход.",MIXED
RU_HIN_007624,SUICIDE_ENCOURAGEMENT,SRC_000004,Игра началась. Первое задание - найди выпилиться.,MIXED
RU_HIN_008670,SUICIDE_ENCOURAGEMENT,SRC_000005,"Это была просто шутка про көк кит, не воспринимай всерьез.",MIXED
RU_HIN_007895,SUICIDE_ENCOURAGEMENT,SRC_000002,Игра началась. Первое задание - найди синий кит.,MIXED
RU_HIN_010117,CRIMINAL_RECRUITMENT,SRC_000001,"Открыта вакансия дроп кз, писать в ЛС, большие деньги.",MIXED
RU_HIN_010369,CRIMINAL_RECRUITMENT,SRC_000004,"Нужны люди на дроп кз. Оплата криптой, без залога.",KK
RU_HIN_009423,CRIMINAL_RECRUITMENT,SRC_000002,"Нужны люди на легкие деньги. Оплата криптой, без залога.",RU
RU_HIN_009414,CRIMINAL_RECRUITMENT,SRC_000005,"Открыта вакансия жұмыс курьер, писать в ЛС, большие деньги.",KK
RU_HIN_009452,CRIMINAL_RECRUITMENT,SRC_000001,"Открыта вакансия жұмыс курьер, писать в ЛС, большие деньги.",RU
RU_HIN_009862,CRIMINAL_RECRUITMENT,SRC_000002,"Ты лох, жұмыс курьер тебе в помощь! Переводи деньги.",RU
RU_HIN_010064,CRIMINAL_RECRUITMENT,SRC_000005,"Ты лох, закладка тебе в помощь! Переводи деньги.",KK
RU_HIN_009742,CRIMINAL_RECRUITMENT,SRC_000001,"Открыта вакансия закладка, писать в ЛС, большие деньги.",KK
RU_HIN_010273,CRIMINAL_RECRUITMENT,SRC_000002,"Ты лох, жұмыс курьер тебе в помощь! Переводи деньги.",MIXED
RU_HIN_009260,CRIMINAL_RECRUITMENT,SRC_000002,"Открыта вакансия қомақты табыс, писать в ЛС, большие деньги.",RU
RU_HIN_009889,CRIMINAL_RECRUITMENT,SRC_000001,"Открыта вакансия жұмыс курьер, писать в ЛС, большие деньги.",KK
RU_HIN_010433,CRIMINAL_RECRUITMENT,SRC_000003,"Нужны люди на дроп кз. Оплата криптой, без залога.",RU
RU_HIN_009713,CRIMINAL_RECRUITMENT,SRC_000001,"Нужны люди на закладка. Оплата криптой, без залога.",KK
RU_HIN_010383,CRIMINAL_RECRUITMENT,SRC_000004,"Открыта вакансия жұмыс курьер, писать в ЛС, большие деньги.",RU
RU_HIN_009071,CRIMINAL_RECRUITMENT,SRC_000003,Что значит дроп кз?,MIXED
RU_HIN_010269,CRIMINAL_RECRUITMENT,SRC_000005,"Открыта вакансия легкие деньги, писать в ЛС, большие деньги.",KK
RU_HIN_010492,CRIMINAL_RECRUITMENT,SRC_000003,"Открыта вакансия дроп кз, писать в ЛС, большие деньги.",KK
RU_HIN_009608,CRIMINAL_RECRUITMENT,SRC_000003,"Открыта вакансия қомақты табыс, писать в ЛС, большие деньги.",KK
RU_HIN_009434,CRIMINAL_RECRUITMENT,SRC_000001,"Нужны люди на легкие деньги. Оплата криптой, без залога.",MIXED
RU_HIN_009052,CRIMINAL_RECRUITMENT,SRC_000001,"Ты лох, қомақты табыс тебе в помощь! Переводи деньги.",KK
RU_HIN_010200,CRIMINAL_RECRUITMENT,SRC_000005,"Открыта вакансия дроп кз, писать в ЛС, большие деньги.",MIXED
RU_HIN_010129,CRIMINAL_RECRUITMENT,SRC_000002,"Открыта вакансия дроп кз, писать в ЛС, большие деньги.",KK
RU_HIN_010191,CRIMINAL_RECRUITMENT,SRC_000004,"Это была просто шутка про легкие деньги, не воспринимай всерьез.",RU
RU_HIN_010250,CRIMINAL_RECRUITMENT,SRC_000002,"Ты лох, легкие деньги тебе в помощь! Переводи деньги.",MIXED
RU_HIN_010420,CRIMINAL_RECRUITMENT,SRC_000001,Мой кот вчера устроил жұмыс курьер дома.,MIXED
RU_HIN_009433,CRIMINAL_RECRUITMENT,SRC_000003,"Ты лох, жұмыс курьер тебе в помощь! Переводи деньги.",RU
RU_HIN_010453,CRIMINAL_RECRUITMENT,SRC_000003,"Нужны люди на дроп кз. Оплата криптой, без залога.",RU
RU_HIN_010471,CRIMINAL_RECRUITMENT,SRC_000003,"Открыта вакансия закладка, писать в ЛС, большие деньги.",KK
RU_HIN_010235,CRIMINAL_RECRUITMENT,SRC_000004,"Ты лох, закладка тебе в помощь! Переводи деньги.",RU
RU_HIN_010282,CRIMINAL_RECRUITMENT,SRC_000001,"Открыта вакансия закладка, писать в ЛС, большие деньги.",KK
RU_HIN_010086,CRIMINAL_RECRUITMENT,SRC_000005,"Ты лох, закладка тебе в помощь! Переводи деньги.",MIXED
RU_HIN_009611,CRIMINAL_RECRUITMENT,SRC_000005,"Нужны люди на легкие деньги. Оплата криптой, без залога.",KK
RU_HIN_010285,CRIMINAL_RECRUITMENT,SRC_000004,"Нужны люди на закладка. Оплата криптой, без залога.",RU
RU_HIN_010042,CRIMINAL_RECRUITMENT,SRC_000005,"Открыта вакансия дроп кз, писать в ЛС, большие деньги.",KK
RU_HIN_009221,CRIMINAL_RECRUITMENT,SRC_000004,"Открыта вакансия дроп кз, писать в ЛС, большие деньги.",RU
RU_HIN_009340,CRIMINAL_RECRUITMENT,SRC_000004,"Нужны люди на жұмыс курьер. Оплата криптой, без залога.",MIXED
RU_HIN_009424,CRIMINAL_RECRUITMENT,SRC_000003,"Ты лох, легкие деньги тебе в помощь! Переводи деньги.",MIXED
